CAS #,substance name,plant name,temperature,compartment,half life[day],target class,chemical class,plant class,compartment class,SMILES,cold storage,logKow,MW(g/mol),Polar Surface Area (A2),chiral center atom,Stereochemical configuration
119738-06-6,quizalofop-P-tefuryl,green bean,18.7,fruit,0.69,herbicide,aryloxyphenoxypropionate,vegetables,crop (interior),CC(C(=O)OCC1CCCO1)OC2=CC=C(C=C2)OC3=CN=C4C=C(C=CC4=N3)Cl,,4.3,372.81,70.54,C,R
83-79-4,rotenone,olive,15.5,fruit,2.5,insecticide,plant derived,fruits,crop (interior),CC(=C)[C@H]1CC2=C(O1)C=CC3=C2O[C@@H]4COC5=CC(=C(C=C5[C@@H]4C3=O)OC)OC  ,,4.1,394.42,63.22,C,R
83-79-4,rotenone,olive,15.5,fruit,4,insecticide,plant derived,fruits,crop (interior),CC(=C)[C@H]1CC2=C(O1)C=CC3=C2O[C@@H]4COC5=CC(=C(C=C5[C@@H]4C3=O)OC)OC  ,,4.1,394.42,63.22,C,R
83-79-4,rotenone,tomato,25,fruit,0.9,insecticide,plant derived,vegetables,crop (interior),CC(=C)[C@H]1CC2=C(O1)C=CC3=C2O[C@@H]4COC5=CC(=C(C=C5[C@@H]4C3=O)OC)OC  ,,4.1,394.42,63.22,C,R
83-79-4,rotenone,tomato,25,fruit,2.7,insecticide,plant derived,vegetables,crop (interior),CC(=C)[C@H]1CC2=C(O1)C=CC3=C2O[C@@H]4COC5=CC(=C(C=C5[C@@H]4C3=O)OC)OC  ,,4.1,394.42,63.22,C,R
152-16-9,schradan,chickpea,17.9,fruit,4,insecticide,organophosphate,vegetables,crop (interior),CN(C)P(=O)(N(C)C)OP(=O)(N(C)C)N(C)C,,-0.3,286.25,56.3,P,-
168316-95-8,spinosad,chilli,24.3,fruit,0.7,insecticide,spinosyn,vegetables,crop (interior),CCC1CCCC(C(C(=O)C2=CC3C4CC(CC4C=CC3C2CC(=O)O1)OC5C(C(C(C(O5)C)OC)OC)OC)C)OC6CCC(C(O6)C)N(C)C.CCC1C(CCC2(O1)CC3CC(O2)CC=C(CC(C=CC=C4COC5C4(C(C=C(C5=NO)C)C(=O)O3)O)C)C)C,,4.5,1477.96,218,C,complicated
168316-95-8,spinosad,chilli,24.3,fruit,1.48,insecticide,spinosyn,vegetables,crop (interior),CCC1CCCC(C(C(=O)C2=CC3C4CC(CC4C=CC3C2CC(=O)O1)OC5C(C(C(C(O5)C)OC)OC)OC)C)OC6CCC(C(O6)C)N(C)C.CCC1C(CCC2(O1)CC3CC(O2)CC=C(CC(C=CC=C4COC5C4(C(C=C(C5=NO)C)C(=O)O3)O)C)C)C,,4.5,1477.96,218,C,complicated
168316-95-8,spinosad,chilli,24.3,fruit,5.55,insecticide,spinosyn,vegetables,crop (interior),CCC1CCCC(C(C(=O)C2=CC3C4CC(CC4C=CC3C2CC(=O)O1)OC5C(C(C(C(O5)C)OC)OC)OC)C)OC6CCC(C(O6)C)N(C)C.CCC1C(CCC2(O1)CC3CC(O2)CC=C(CC(C=CC=C4COC5C4(C(C=C(C5=NO)C)C(=O)O3)O)C)C)C,,4.5,1477.96,218,C,complicated
168316-95-8,spinosad,chilli,24.3,fruit,6.72,insecticide,spinosyn,vegetables,crop (interior),CCC1CCCC(C(C(=O)C2=CC3C4CC(CC4C=CC3C2CC(=O)O1)OC5C(C(C(C(O5)C)OC)OC)OC)C)OC6CCC(C(O6)C)N(C)C.CCC1C(CCC2(O1)CC3CC(O2)CC=C(CC(C=CC=C4COC5C4(C(C=C(C5=NO)C)C(=O)O3)O)C)C)C,,4.5,1477.96,218,C,complicated
168316-95-8,spinosad,eggplant,21.4,fruit,1.61,insecticide,spinosyn,vegetables,crop (interior),CCC1CCCC(C(C(=O)C2=CC3C4CC(CC4C=CC3C2CC(=O)O1)OC5C(C(C(C(O5)C)OC)OC)OC)C)OC6CCC(C(O6)C)N(C)C.CCC1C(CCC2(O1)CC3CC(O2)CC=C(CC(C=CC=C4COC5C4(C(C=C(C5=NO)C)C(=O)O3)O)C)C)C,,4.5,1477.96,218,C,complicated
168316-95-8,spinosad,eggplant,21.4,fruit,1.81,insecticide,spinosyn,vegetables,crop (interior),CCC1CCCC(C(C(=O)C2=CC3C4CC(CC4C=CC3C2CC(=O)O1)OC5C(C(C(C(O5)C)OC)OC)OC)C)OC6CCC(C(O6)C)N(C)C.CCC1C(CCC2(O1)CC3CC(O2)CC=C(CC(C=CC=C4COC5C4(C(C=C(C5=NO)C)C(=O)O3)O)C)C)C,,4.5,1477.96,218,C,complicated
283594-90-1,spiromesifen,chilli,24.3,fruit,2.2,insecticide,tetronic acid,vegetables,crop (interior),CC1=CC(=C(C(=C1)C)C2=C(C3(CCCC3)OC2=O)OC(=O)CC(C)(C)C)C,,5.1,370.49,52.6,C,R
283594-90-1,spiromesifen,chilli,24.3,fruit,2.2,insecticide,tetronic acid,vegetables,crop (interior),CC1=CC(=C(C(=C1)C)C2=C(C3(CCCC3)OC2=O)OC(=O)CC(C)(C)C)C,,5.1,370.49,52.6,C,R
283594-90-1,spiromesifen,chilli,24.3,fruit,2.3,insecticide,tetronic acid,vegetables,crop (interior),CC1=CC(=C(C(=C1)C)C2=C(C3(CCCC3)OC2=O)OC(=O)CC(C)(C)C)C,,5.1,370.49,52.6,C,R
283594-90-1,spiromesifen,chilli,24.3,fruit,2.4,insecticide,tetronic acid,vegetables,crop (interior),CC1=CC(=C(C(=C1)C)C2=C(C3(CCCC3)OC2=O)OC(=O)CC(C)(C)C)C,,5.1,370.49,52.6,C,R
283594-90-1,spiromesifen,chilli,24.3,fruit,2.5,insecticide,tetronic acid,vegetables,crop (interior),CC1=CC(=C(C(=C1)C)C2=C(C3(CCCC3)OC2=O)OC(=O)CC(C)(C)C)C,,5.1,370.49,52.6,C,R
283594-90-1,spiromesifen,chilli,24.3,fruit,2.5,insecticide,tetronic acid,vegetables,crop (interior),CC1=CC(=C(C(=C1)C)C2=C(C3(CCCC3)OC2=O)OC(=O)CC(C)(C)C)C,,5.1,370.49,52.6,C,R
283594-90-1,spiromesifen,eggplant,21.4,fruit,2.32,insecticide,tetronic acid,vegetables,crop (interior),CC1=CC(=C(C(=C1)C)C2=C(C3(CCCC3)OC2=O)OC(=O)CC(C)(C)C)C,,5.1,370.49,52.6,C,R
283594-90-1,spiromesifen,eggplant,21.4,fruit,2.48,insecticide,tetronic acid,vegetables,crop (interior),CC1=CC(=C(C(=C1)C)C2=C(C3(CCCC3)OC2=O)OC(=O)CC(C)(C)C)C,,5.1,370.49,52.6,C,R
283594-90-1,spiromesifen,eggplant,21.4,fruit,2.52,insecticide,tetronic acid,vegetables,crop (interior),CC1=CC(=C(C(=C1)C)C2=C(C3(CCCC3)OC2=O)OC(=O)CC(C)(C)C)C,,5.1,370.49,52.6,C,R
283594-90-1,spiromesifen,eggplant,21.4,fruit,2.6,insecticide,tetronic acid,vegetables,crop (interior),CC1=CC(=C(C(=C1)C)C2=C(C3(CCCC3)OC2=O)OC(=O)CC(C)(C)C)C,,5.1,370.49,52.6,C,R
283594-90-1,spiromesifen,eggplant,21.4,fruit,2.64,insecticide,tetronic acid,vegetables,crop (interior),CC1=CC(=C(C(=C1)C)C2=C(C3(CCCC3)OC2=O)OC(=O)CC(C)(C)C)C,,5.1,370.49,52.6,C,R
283594-90-1,spiromesifen,eggplant,21.4,fruit,2.67,insecticide,tetronic acid,vegetables,crop (interior),CC1=CC(=C(C(=C1)C)C2=C(C3(CCCC3)OC2=O)OC(=O)CC(C)(C)C)C,,5.1,370.49,52.6,C,R
283594-90-1,spiromesifen,eggplant,21.4,fruit,2.7,insecticide,tetronic acid,vegetables,crop (interior),CC1=CC(=C(C(=C1)C)C2=C(C3(CCCC3)OC2=O)OC(=O)CC(C)(C)C)C,,5.1,370.49,52.6,C,R
283594-90-1,spiromesifen,eggplant,21.4,fruit,2.88,insecticide,tetronic acid,vegetables,crop (interior),CC1=CC(=C(C(=C1)C)C2=C(C3(CCCC3)OC2=O)OC(=O)CC(C)(C)C)C,,5.1,370.49,52.6,C,R
203313-25-1,spirotetramat,mango,23.4,fruit,3.3,insecticide,tetramic acid,fruits,crop (interior),CCOC(=O)OC1=C(C(=O)NC12CCC(CC2)OC)C3=C(C=CC(=C3)C)C,,3.2,373.45,73.86,C,RR
203313-25-1,spirotetramat,mango,23.4,fruit,5.2,insecticide,tetramic acid,fruits,crop (interior),CCOC(=O)OC1=C(C(=O)NC12CCC(CC2)OC)C3=C(C=CC(=C3)C)C,,3.2,373.45,73.86,C,RR
118134-30-8,spiroxamine,grape,23,fruit,7,fungicide,morpholine,fruits,crop (interior),CCCN(CC)CC1COC2(O1)CCC(CC2)C(C)(C)C,,4.2,297.48,21.7,C,RR
118134-30-8,spiroxamine,grape,23,fruit,13.59,fungicide,morpholine,fruits,crop (interior),CCCN(CC)CC1COC2(O1)CCC(CC2)C(C)(C)C,,4.2,297.48,21.7,C,RR
118134-30-8,spiroxamine,grape,23,fruit,13.86,fungicide,morpholine,fruits,crop (interior),CCCN(CC)CC1COC2(O1)CCC(CC2)C(C)(C)C,,4.2,297.48,21.7,C,RR
118134-30-8,spiroxamine,grape,23,fruit,17.33,fungicide,morpholine,fruits,crop (interior),CCCN(CC)CC1COC2(O1)CCC(CC2)C(C)(C)C,,4.2,297.48,21.7,C,RR
118134-30-8,spiroxamine,grape,23,fruit,18.73,fungicide,morpholine,fruits,crop (interior),CCCN(CC)CC1COC2(O1)CCC(CC2)C(C)(C)C,,4.2,297.48,21.7,C,RR
102851-06-9,tau-fluvalinate,eggplant,21.4,fruit,5,insecticide,pyrethroid,vegetables,crop (interior),CC(C)C(C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)NC3=C(C=C(C=C3)C(F)(F)F)Cl,,7.7,502.92,71.35,C,R
102851-06-9,tau-fluvalinate,eggplant,21.4,fruit,6,insecticide,pyrethroid,vegetables,crop (interior),CC(C)C(C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)NC3=C(C=C(C=C3)C(F)(F)F)Cl,,7.7,502.92,71.35,C,R
102851-06-9,tau-fluvalinate,green bean,18.7,fruit,0.91,insecticide,pyrethroid,vegetables,crop (interior),CC(C)C(C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)NC3=C(C=C(C=C3)C(F)(F)F)Cl,,7.7,502.92,71.35,C,R
102851-06-9,tau-fluvalinate,pepper fruit,20.5,fruit,0.35,insecticide,pyrethroid,vegetables,crop (interior),CC(C)C(C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)NC3=C(C=C(C=C3)C(F)(F)F)Cl,,7.7,502.92,71.35,C,R
102851-06-9,tau-fluvalinate,pepper fruit,20.5,fruit,1.24,insecticide,pyrethroid,vegetables,crop (interior),CC(C)C(C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)NC3=C(C=C(C=C3)C(F)(F)F)Cl,,7.7,502.92,71.35,C,R
102851-06-9,tau-fluvalinate,zucchini,15.9,fruit,0.27,insecticide,pyrethroid,vegetables,crop (interior),CC(C)C(C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)NC3=C(C=C(C=C3)C(F)(F)F)Cl,,7.7,502.92,71.35,C,R
102851-06-9,tau-fluvalinate,zucchini,15.9,fruit,1.45,insecticide,pyrethroid,vegetables,crop (interior),CC(C)C(C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)NC3=C(C=C(C=C3)C(F)(F)F)Cl,,7.7,502.92,71.35,C,R
107534-96-3,tebuconazole,apple,21.4,fruit,10.8,fungicide,triazole,fruits,crop (interior),CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,,3.7,307.82,50.94,C,R
107534-96-3,tebuconazole,apple,21.4,fruit,12.5,fungicide,triazole,fruits,crop (interior),CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,,3.7,307.82,50.94,C,R
107534-96-3,tebuconazole,banana,26.4,fruit,16.5,fungicide,triazole,fruits,crop (interior),CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,,3.7,307.82,50.94,C,R
107534-96-3,tebuconazole,chilli,24.3,fruit,1.37,fungicide,triazole,vegetables,crop (interior),CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,,3.7,307.82,50.94,C,R
107534-96-3,tebuconazole,chilli,24.3,fruit,1.41,fungicide,triazole,vegetables,crop (interior),CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,,3.7,307.82,50.94,C,R
107534-96-3,tebuconazole,grape,23,fruit,4.83,fungicide,triazole,fruits,crop (interior),CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,,3.7,307.82,50.94,C,R
107534-96-3,tebuconazole,grape,23,fruit,8,fungicide,triazole,fruits,crop (interior),CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,,3.7,307.82,50.94,C,R
107534-96-3,tebuconazole,passion fruit,24.3,fruit,6,fungicide,triazole,fruits,crop (interior),CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,,3.7,307.82,50.94,C,R
107534-96-3,tebuconazole,peach,23.5,fruit,7,fungicide,triazole,fruits,crop (interior),CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,,3.7,307.82,50.94,C,R
107534-96-3,tebuconazole,pepper fruit,20.5,fruit,11.97,fungicide,triazole,vegetables,crop (interior),CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,,3.7,307.82,50.94,C,R
107534-96-3,tebuconazole,pepper fruit,20.5,fruit,13.43,fungicide,triazole,vegetables,crop (interior),CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,,3.7,307.82,50.94,C,R
107534-96-3,tebuconazole,pepper fruit,4,fruit,105.1,fungicide,triazole,vegetables,crop (interior),CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,x,3.7,307.82,50.94,C,R
107534-96-3,tebuconazole,pepper fruit,4,fruit,107.8,fungicide,triazole,vegetables,crop (interior),CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,x,3.7,307.82,50.94,C,R
112410-23-8,tebufenozide,grape,23,fruit,37.88,insecticide,diacylhydrazine,fruits,crop (interior),CCC1=CC=C(C=C1)C(=O)NN(C(=O)C2=CC(=CC(=C2)C)C)C(C)(C)C ,,3.9,352.48,49.41,P,-
112410-23-8,tebufenozide,grape,23,fruit,68.63,insecticide,diacylhydrazine,fruits,crop (interior),CCC1=CC=C(C=C1)C(=O)NN(C(=O)C2=CC(=CC(=C2)C)C)C(C)(C)C ,,3.9,352.48,49.41,P,-
119168-77-3,tebufenpyrad,apple,21.4,fruit,7.6,acaricide,pyrazole,fruits,crop (interior),CCC1=NN(C(=C1Cl)C(=O)NCC2=CC=C(C=C2)C(C)(C)C)C,,4.5,333.86,46.92,-,-
119168-77-3,tebufenpyrad,apple,21.4,fruit,8.9,acaricide,pyrazole,fruits,crop (interior),CCC1=NN(C(=C1Cl)C(=O)NCC2=CC=C(C=C2)C(C)(C)C)C,,4.5,333.86,46.92,-,-
119168-77-3,tebufenpyrad,clementine,27.2,fruit,5.29,acaricide,pyrazole,fruits,crop (interior),CCC1=NN(C(=C1Cl)C(=O)NCC2=CC=C(C=C2)C(C)(C)C)C,,4.5,333.86,46.92,-,-
112281-77-3,tetraconazole,cucumber,19.6,fruit,7,fungicide,triazole,vegetables,crop (interior),C1=CC(=C(C=C1Cl)Cl)C(CN2C=NC=N2)COC(C(F)F)(F)F,,4.4,372.15,39.94,C,R
112281-77-3,tetraconazole,cucumber,19.6,fruit,7,fungicide,triazole,vegetables,crop (interior),C1=CC(=C(C=C1Cl)Cl)C(CN2C=NC=N2)COC(C(F)F)(F)F,,4.4,372.15,39.94,C,R
112281-77-3,tetraconazole,cucumber,19.6,fruit,7,fungicide,triazole,vegetables,crop (interior),C1=CC(=C(C=C1Cl)Cl)C(CN2C=NC=N2)COC(C(F)F)(F)F,,4.4,372.15,39.94,C,R
112281-77-3,tetraconazole,grape,23,fruit,4.5,fungicide,triazole,fruits,crop (interior),C1=CC(=C(C=C1Cl)Cl)C(CN2C=NC=N2)COC(C(F)F)(F)F,,4.4,372.15,39.94,C,R
112281-77-3,tetraconazole,grape,23,fruit,5.5,fungicide,triazole,fruits,crop (interior),C1=CC(=C(C=C1Cl)Cl)C(CN2C=NC=N2)COC(C(F)F)(F)F,,4.4,372.15,39.94,C,R
